Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Novavax,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Novavax,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Novavax,Series_Complete_Unk_Manuf,Series_Complete_Janssen_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Unk_Manuf_5Plus,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_5Plus,Additional_Doses_5Plus_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Second_Booster,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Second_Booster_Janssen,Second_Booster_Moderna,Second_Booster_Pfizer,Second_Booster_Unk_Manuf,Administered_Bivalent,Admin_Bivalent_PFR,Admin_Bivalent_MOD,Dist_Bivalent_PFR,Dist_Bivalent_MOD,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
04/28/2022,17,RI,2587825,89100,985600,1513125,,0,244282,257536,279013,302717,1383520,2213631,2213498,2142551,2008486,561046,65567,843539,1302746,,1779,208959,220284,231005,234947,299951,2373537,1042589,95,1042419,95,996522,95,928511,95,219312,95,873255,82.4,873225,86.9,834001,89.9,774772,90.6,188953,95,60553,292179,520073,,450,60552,292175,520049,449,60552,292165,480838,446,60524,292038,421776,434,6805,84500,97501,147,466675,53.4,,,466492,55.9,448204,57.8,277844,69.6,146715,77.6,198122,263361,5129,63,,37873,13.6,27052,18.4,106,18720,21405,21,,,,,,,,,,,,,
04/28/2022,17,BP2,347230,16100,154220,176910,,0,0,0,0,0,0,316388,316386,316386,316386,10224,14169,144202,157985,,32,0,0,0,0,0,316388,145736,0,145734,0,145734,0,145734,0,3980,0,134688,0,134687,0,134687,0,134687,0,3673,0,13488,53705,67495,,0,13487,53705,67495,0,13487,53705,67495,0,13487,53705,67495,0,196,1772,1705,0,47935,35.6,,,47935,35.6,47935,35.6,15334,52.3,2533,69,29261,18009,643,22,,619,4,208,8.2,3,490,255,2,,,,,,,,,,,,,
04/28/2022,17,IN,13416580,606000,4717300,8093280,,0,199289,212493,235171,259798,1235710,9510792,9510337,9263228,8723708,2734932,305491,3426033,5747839,,31429,141273,150626,162369,168925,251895,9523114,4133877,61.4,4133423,65.5,3988719,69.9,3729774,72.2,1008996,92.9,3688866,54.8,3688780,58.4,3587136,62.9,3364964,65.2,942826,86.8,281501,1253610,2145253,,8502,281484,1253601,2145194,8501,281468,1253543,2043663,8462,281185,1253185,1822265,8329,31111,461047,446739,3929,1690487,45.8,,,1686255,47,1633381,48.5,1112688,59.6,651073,69.1,658049,1009444,21437,1557,,125447,11.3,94724,14.5,258,53977,78879,525,,,,,,,,,,,,,
04/28/2022,17,AK,1535565,85000,595120,855445,,0,209907,225664,252196,278403,1676600,1143255,1142647,1101840,1024628,227281,46667,441236,654209,,1143,156280,167921,180963,185768,248156,1146155,510260,69.8,509861,74.9,487760,80.1,451522,81.9,87000,95,455411,62.3,455203,66.9,437145,71.8,404389,73.3,78935,86.2,41734,160964,252584,,129,41729,160959,252386,129,41727,160955,234334,129,41569,160523,202174,123,3696,43303,31890,46,196302,43.1,,,196210,44.9,188083,46.5,113164,62.6,57855,73.3,86860,106457,2954,31,,17437,15.4,11635,20.1,40,9572,8843,6,,,,,,,,,,,,,
04/28/2022,17,LA,8225250,325200,3366680,4533370,,0,176933,189203,209650,230971,1109990,6233158,6232685,6111762,5783556,1768197,199225,2543043,3487723,,3167,134081,143368,155780,162406,238616,6199360,2834329,61,2833994,65.2,2762847,70.4,2591504,72.8,676844,91.3,2484925,53.5,2484809,57.2,2434533,62.1,2293728,64.4,637359,86,180650,961132,1342009,,1134,180628,961117,1341932,1132,180617,961098,1291695,1123,180428,960547,1151651,1102,22437,303230,311476,216,978539,39.4,,,978236,40.2,960381,41.9,696895,54.8,413390,64.9,433621,531345,13488,85,,47957,6.9,36226,8.8,78,21519,28853,0,,,,,,,,,,,,,
04/28/2022,17,MA,16940110,617600,6438920,9883590,,0,245776,259216,281549,305795,1448700,14815095,14805792,14236467,13287246,3405213,403890,5810723,8600034,,448,214945,226557,236614,239855,291210,14882006,6761570,95,6755854,95,6444530,95,5990451,95,1412987,95,5438006,78.9,5434490,83.2,5177840,86.1,4802434,86.7,1122410,95,381460,1912038,3144299,,209,381454,1912029,3140799,208,381430,1911997,2884208,205,380172,1906613,2515465,184,74385,509865,538084,76,2781816,51.2,,,2781362,53.7,2655984,55.3,1549945,64.5,796044,70.9,1295689,1459128,26973,26,,218288,14.1,153945,19.3,134,116498,110623,4,,,,,,,,,,,,,
04/28/2022,17,DC,1877305,70900,668080,1138325,,0,266002,284276,307879,325029,2149350,1508029,1507776,1467175,1404514,276878,37008,545699,924045,,1277,213678,228319,240618,243172,317001,1411994,691407,95,691160,95,663332,95,629803,95,101790,95,522640,74.1,522596,79.1,503777,82.6,478815,82.9,83099,95,39503,178595,304038,,504,39500,178588,304004,504,39482,178581,285219,495,39459,178496,260390,470,2891,44008,36062,138,198873,38.1,,,198804,39.5,192377,40.2,95901,52.3,50970,61.3,84088,113239,1469,77,,17213,17.9,11742,23,27,9606,9732,22,,,,,,,,,,,,,
04/28/2022,17,CA,90157655,3722600,32328880,54106175,,0,228177,242826,267957,294464,1544290,74886586,74840538,72119059,66766663,15762930,2319424,27966677,44584520,,15965,189528,201572,214345,218066,270000,75171998,33048807,83.6,33019921,88.9,31535010,93.7,29007319,94.7,6091585,95,28448691,72,28431422,76.6,27195161,80.8,24986822,81.6,5277390,90.4,2098529,9742454,16602571,,5137,2098132,9742138,16586016,5136,2097890,9741649,15350549,5073,2090424,9715271,13176370,4757,203370,2669853,2402658,1509,14410612,50.7,,,14407969,53,13774675,55.1,7629016,66.1,3867092,73.3,6187630,7997593,224805,584,,1025672,13.4,701438,18.1,1346,549471,534827,35,,,,,,,,,,,,,
04/28/2022,17,AL,9670040,397000,4216160,5056880,,0,197220,209816,230961,253482,1137870,6270477,6269982,6160127,5852347,1899131,177902,2731896,3360120,,559,127886,136043,147129,153408,223470,6389867,3073336,62.7,3072897,66.7,3008426,71.9,2843560,74.5,815204,95,2503983,51.1,2503919,54.3,2461306,58.8,2331471,61.1,697299,82.1,165916,1030898,1306462,,707,165907,1030894,1306411,707,165905,1030877,1263817,707,165818,1030390,1134561,702,37002,370269,289585,443,890271,35.6,,,890144,36.2,874651,37.5,661435,48.7,407081,58.4,438267,436048,15828,128,,51662,7.8,39985,9.8,187,29800,24169,8,,,,,,,,,,,,,
04/28/2022,17,MS,5528815,226700,2236460,3065655,,0,185771,197976,219273,242751,1136000,3862216,3862031,3787002,3574375,1134211,93371,1551266,2214512,,3067,129772,138292,150193,156938,233044,3900113,1772348,59.6,1772180,63.5,1730358,68.6,1618787,71.1,446258,91.7,1541191,51.8,1541159,55.2,1508128,59.8,1415219,62.1,408495,83.9,86177,585754,867960,,1300,86165,585746,867948,1300,86159,585736,834935,1298,86073,585380,742511,1255,17766,207249,182904,576,572820,37.2,,,572703,38,562320,39.7,427453,52.7,255507,62.5,266455,297491,8167,707,,28050,6.6,21265,8.3,61,15639,13740,144,,,,,,,,,,,,,
04/28/2022,17,OR,10044085,463200,3784960,5795925,,0,238139,251736,275349,299718,1311100,7758370,7753843,7503869,7041087,2064874,275466,2894036,4572024,,16844,183946,194336,205711,210108,269538,7759581,3282515,77.8,3279742,82.2,3143275,86.2,2934450,87.6,756167,95,2934467,69.6,2932761,73.5,2822292,77.4,2634346,78.6,697245,91,247238,1001524,1679976,,5729,247237,1001523,1678273,5728,247235,1001520,1567826,5711,246378,998569,1384005,5394,52572,314824,328375,1474,1562971,53.3,,,1562640,55.4,1499104,56.9,906460,68.2,532053,76.3,663078,875232,23968,693,,161696,17.8,121837,22.9,171,76552,91240,41,,,,,,,,,,,,,
04/28/2022,17,VT,1795250,72200,703580,1019470,,0,287705,301750,325846,352021,1435750,1400490,1400223,1344619,1257843,401607,53445,547607,798556,,882,224441,235353,244055,246644,321185,1378817,582880,93.4,582607,95,553602,95,516306,95,142678,95,506000,81.1,505987,85,480154,87.2,446871,87.6,127094,95,47371,178502,279857,,270,47367,178501,279849,270,47355,178484,254045,270,47291,178432,220896,252,2651,61480,62806,157,304818,60.2,,,304743,63.5,288648,64.6,185169,73.9,102429,80.6,130557,169738,4506,17,,27370,14.8,20245,19.8,36,13298,14961,0,,,,,,,,,,,,,
04/28/2022,17,KY,8872775,381600,3652700,4838475,,0,198599,211505,233116,256083,1182150,6513793,6512594,6348529,5996080,1827710,236430,2673793,3601039,,2531,145798,155244,166796,173057,243512,6573217,2953574,66.1,2953093,70.4,2862754,75.2,2688450,77.6,727488,95,2561976,57.3,2561922,61.1,2488446,65.4,2337533,67.5,647165,86.2,210900,979311,1369928,,1837,210877,979298,1369911,1836,210865,979186,1296577,1818,210735,978911,1146175,1712,38853,295926,311540,846,1132145,44.2,,,1131990,45.5,1102442,47.2,766142,59.1,443122,68.5,510548,597764,23614,219,,72382,9.4,54438,12.3,161,32924,42114,14,,,,,,,,,,,,,
04/28/2022,17,CT,8759725,344500,3379880,5035345,,0,245695,258889,282031,308675,1389890,7598707,7596761,7336906,6822550,1904136,249653,2878485,4469348,,1221,213130,224519,236221,240413,302127,7631258,3404240,95,3402703,95,3262284,95,3018219,95,745490,95,2821249,79.1,2820801,83.4,2702931,87,2496531,88,614765,95,231111,952430,1637254,,454,231032,952222,1637094,453,231028,952100,1519352,451,230920,951891,1313372,348,22769,242613,349279,104,1455723,51.6,,,1455547,53.9,1394515,55.9,881860,66.9,456252,74.2,663441,774384,17874,24,,130005,14.7,95003,20.8,63,61889,71606,3,,,,,,,,,,,,,
04/28/2022,17,NM,4456845,187300,1741400,2528145,,0,212552,225567,249344,274946,1180290,3927993,3927716,3792680,3526117,1038514,119461,1595199,2203801,,9532,187330,198787,212186,217528,275026,4074847,1836260,87.6,1836004,92.9,1754209,95,1616915,95,427663,95,1488965,71,1488903,75.4,1427175,79.8,1313460,81,355872,94.2,109915,562795,813944,,2311,109905,562778,813910,2310,109896,562731,752247,2301,109753,562310,639135,2262,21372,167122,166249,1129,737680,49.5,,,737471,51.7,704636,53.6,441669,63.4,245813,69.1,309592,417084,10738,266,,70969,16.1,52887,21.5,203,34859,39926,102,,,,,,,,,,,,,
04/28/2022,17,ID,3395290,157300,1325680,1912310,,0,189993,203206,227048,253595,1168090,2447710,2447592,2384268,2242265,721504,88103,923879,1432040,,3688,136968,146487,159439,167475,248221,2471915,1091345,61.1,1091256,65.3,1056428,70.6,986541,73.7,276605,95,965384,54,965339,57.8,935195,62.5,872854,65.2,252057,86.7,81408,330376,552760,,840,81392,330368,552739,840,81389,330366,522608,832,81334,330202,460497,821,12280,116006,123439,332,406325,42.1,,,406322,43.4,406102,46.5,280298,59.7,170973,67.8,178133,221818,6267,107,,33223,11.9,26360,15.4,50,14909,19447,22,,,,,,,,,,,,,
04/28/2022,17,VA,19641885,782300,6981300,11878285,,0,230119,244605,268810,294275,1445420,16448458,16437785,15800077,14678561,3795388,505805,5828412,10104041,,10200,192706,204704,216233,219914,279297,16529339,7306678,85.6,7300124,90.9,6960457,95,6437358,95,1464486,95,6240886,73.1,6236990,77.7,5948637,81.4,5485792,82.2,1263528,93,454673,2020041,3762399,,3773,454569,2019901,3758752,3768,453753,2019757,3471541,3586,452244,2014006,3016266,3276,73116,587311,602048,1053,2945110,47.2,,,2943520,49.5,2812246,51.3,1729832,63.7,927349,73.4,1220593,1679384,44319,814,,237041,13.7,169890,18.3,490,119098,130309,175,,,,,,,,,,,,,
04/28/2022,17,SD,1874065,90900,748400,1034765,,0,211840,227575,253904,280734,1233990,1410134,1410069,1362717,1277064,410625,41419,549768,818806,,141,159399,171230,184625,191304,270377,1427246,676095,76.4,676034,82.1,649927,88.1,605426,90.7,176694,95,542777,61.4,542766,65.9,521849,70.7,487259,73,144545,95,39088,198169,305480,,40,39084,198167,305475,40,39083,198166,284560,40,39056,198095,250069,39,5043,71641,67838,23,225820,41.6,,,225790,43.3,219442,45,153233,56.5,92727,64.2,101643,121274,2890,13,,17427,11.4,13837,14.9,12,7870,9987,1,,,,,,,,,,,,,
04/28/2022,17,MI,21225810,941400,8401220,11883190,,0,212537,225317,246955,270636,1202320,15841751,15841070,15386695,14531548,4576542,465851,6234959,9138743,,2198,158626,168157,179019,185282,259235,16150009,6683398,66.9,6682749,70.9,6443296,75,6051015,77.2,1702926,95,6002679,60.1,6002615,63.7,5791111,67.4,5435804,69.3,1554816,88.1,420973,2176042,3404518,,1146,420959,2176020,3404491,1145,420942,2175962,3193073,1134,420632,2175200,2838941,1031,71165,777721,705315,615,3251234,54.2,,,3250809,56.1,3150546,58,2102131,68.3,1190330,76.6,1447930,1755237,47927,140,,288793,13.7,214597,18,277,137281,161025,13,,,,,,,,,,,,,
04/28/2022,17,CO,12478875,491700,4587440,7399735,,0,216695,229960,252810,277357,1481330,10705204,10703534,10334686,9651392,2380335,341464,4143051,6210141,,10548,185895,197244,209371,214513,282562,10710377,4567924,79.3,4566314,84.1,4365469,88.4,4049133,90,862014,95,4042299,70.2,4042216,74.5,3875372,78.5,3592589,79.8,783607,93,312192,1437752,2289497,,2858,312173,1437737,2289449,2857,312165,1437676,2122695,2836,311836,1437102,1840916,2735,28937,373639,380110,921,2094241,51.8,,,2093748,54,2008850,55.9,1134229,68.8,594993,75.9,923238,1144118,26181,704,,172590,15.2,125208,21,252,86179,96541,177,,,,,,,,,,,,,
04/28/2022,17,UT,6256750,246600,2122860,3887290,,0,195160,211509,241363,275049,1710090,5185507,5184820,4953423,4503636,987220,184221,1803316,3197638,,332,161746,175272,191085,197982,269827,5155695,2308259,72,2307671,78,2180027,84.1,1964885,86.4,376163,95,2057276,64.2,2057153,69.5,1954354,75.4,1764173,77.6,342658,93.7,169888,667238,1220136,,14,169856,667215,1220068,14,169844,667166,1117331,13,169676,666749,927737,11,16933,147298,178424,3,911569,44.3,,,911247,46.6,870780,49.4,472644,65.4,254987,74.4,349336,549746,12480,7,,24469,5.2,17410,6.8,257,11284,17540,1,,,,,,,,,,,,,
04/28/2022,17,MT,1974495,104800,812600,1057095,,0,184743,195956,215181,235006,956464,1584133,1583960,1542196,1461118,514306,61072,666371,854459,,2231,148219,157198,168069,173903,249135,1588901,696671,65.2,696536,69.1,673258,73.4,633445,75.4,196826,95,606208,56.7,606179,60.2,587797,64.1,553713,65.9,177357,85.9,55010,237353,313329,,516,55005,237337,313321,516,55003,237330,294949,515,54933,237209,261067,504,10103,85316,81700,238,288780,47.6,,,288718,49.1,281972,50.9,198173,62.1,124371,70.1,135580,147708,5119,373,,23103,11.7,18288,14.7,71,10756,13215,47,,,,,,,,,,,,,
04/28/2022,17,FM,163400,12800,89940,60660,,0,159695,176038,206464,244889,3395680,127082,127051,111521,97948,7725,13466,82393,31190,,33,124201,136877,140913,146796,160536,128031,67106,65.6,67076,72.3,57873,73.1,50135,75.1,3838,79.8,56663,55.4,56658,61,50481,63.8,44893,67.3,3558,73.9,12511,31790,12343,,19,12507,31790,12342,19,12503,31788,6171,19,12480,31778,616,19,1108,2422,27,1,15008,26.5,,,14988,29.7,14947,33.3,5259,39.9,1380,38.8,13378,1200,430,0,,101,1.9,22,1.6,1,169,57,0,,,,,,,,,,,,,
04/28/2022,17,IH2,2928795,107300,1297280,1524215,,0,140617,0,0,0,0,2234602,2234038,2151386,1969186,399914,40985,1044339,1149107,,171,107288,0,0,0,0,2234602,1094637,52.6,1094259,0,1047361,0,954264,0,178515,0,869883,41.8,869725,0,834065,0,758505,0,140191,0,38584,393390,437903,,6,38559,393316,437844,6,38558,393302,402199,6,38513,393035,326951,6,3487,79267,57436,1,272606,31.3,,,272542,32.7,259354,34.2,155613,42.7,70359,50.2,130241,139993,2253,119,,13653,8.8,8139,11.6,8,6813,7424,21,,,,,,,,,,,,,
04/28/2022,17,IL,27404545,1167600,9544840,16692105,,0,216264,229810,252861,278107,1341240,22583411,22569487,21686635,20182597,5354147,681760,8002883,13868272,,30496,178218,189264,200102,204817,262043,22837381,9719568,76.7,9711355,81.4,9245480,85.3,8546617,86.7,1980527,95,8708021,68.7,8702365,73,8289642,76.5,7653800,77.7,1809095,88.5,625586,2820984,5251991,,9460,625532,2820887,5246491,9455,625529,2820868,4833794,9451,622920,2813158,4208490,9232,84199,805488,915558,3850,4447651,51.1,,,4446717,53.6,4265435,55.7,2605335,68.2,1402550,77.5,1806905,2585068,53889,1789,,352171,13.5,250933,17.9,670,169456,202542,869,,,,,,,,,,,,,
04/28/2022,17,MN,12655030,503700,4503720,7647610,,0,224395,239316,264856,291828,1374980,10294968,10287557,9870248,9208320,2676765,356702,3733025,6200498,,4743,182547,194545,206573,212346,290832,10310126,4231515,75,4227102,79.9,4005323,83.8,3713441,85.6,944023,95,3897629,69.1,3894668,73.7,3697927,77.4,3422410,78.9,885664,95,328216,1302542,2265151,,1720,328201,1302533,2262219,1715,328197,1302483,2065552,1695,327659,1300149,1792959,1643,50613,373171,461481,399,2238919,57.4,,,2238479,60.5,2146551,62.7,1328745,74.6,730446,82.5,894265,1315417,28835,402,,215265,16.2,157447,21.6,171,91247,132082,37,,,,,,,,,,,,,
04/28/2022,17,HI,3461580,124500,1297220,2039860,,0,244484,260141,285819,310176,1289480,2907844,2906012,2799832,2608983,743283,71100,1062186,1774260,,298,205375,218390,231179,233779,276882,2918890,1236907,87.4,1235076,92.8,1177905,95,1089821,95,271132,95,1107310,78.2,1106632,83.2,1056388,87.2,976549,87.5,247806,92.3,65260,364981,677052,,17,65232,364931,676452,17,65230,364922,626219,17,65047,364087,547398,17,11761,108885,127153,7,565238,51,,,565121,53.5,541139,55.4,348523,70.7,195051,78.7,252227,306827,6181,3,,51000,14.6,37875,19.4,40,24548,27886,2,,,,,,,,,,,,,
04/28/2022,17,NH,3507300,179400,1235940,2091960,,0,257945,270606,292624,317558,1381570,2523139,2522443,2453102,2302054,694323,87990,940494,1494559,,96,185564,194619,204669,208433,273502,2543639,1195268,87.9,1194750,92.2,1154831,95,1085020,95,308456,95,954235,70.2,954045,73.6,924236,77.1,868383,78.6,244706,95,79062,343466,531600,,107,79052,343365,531521,107,79050,343363,501716,107,79018,343207,446058,100,15681,100935,128046,44,419790,44,,,419739,45.4,403452,46.5,267353,53.1,139770,57.1,179166,233081,7526,17,,32011,12,23405,16.7,42,15057,17787,1,,,,,,,,,,,,,
04/28/2022,17,MO,11603305,427500,4420460,6755345,,0,189058,201120,221618,243417,1092550,8929881,8929436,8688856,8198349,2590404,251555,3228564,5447438,,2324,145499,154774,165954,171987,243909,8897597,4059738,66.1,4059289,70.4,3923731,74.9,3680638,77.2,1020379,95,3438275,56,3438227,59.6,3333021,63.7,3126516,65.6,896269,84.4,237968,1168177,2031365,,765,237952,1168164,2031349,762,237936,1168153,1926212,720,237690,1167662,1720669,495,40207,408187,447699,176,1455866,42.3,,,1455627,43.7,1414256,45.2,982063,56.5,591458,66,595520,842629,17641,76,,107059,10.9,82779,14,79,45654,64872,5,,,,,,,,,,,,,
04/28/2022,17,WY,973485,48200,430140,495145,,0,168202,179006,198379,218748,981543,754580,754533,737765,699005,232403,29082,328705,396121,,672,130379,138745,150343,157071,234327,757010,340155,58.8,340114,62.5,330875,67.4,311799,70.1,92563,93.3,298297,51.5,298290,54.9,290678,59.2,274012,61.6,83500,84.2,26812,119885,151454,,146,26809,119884,151451,146,26808,119883,143842,145,26787,119857,127226,142,3946,42618,36872,64,128630,43.1,,,128592,44.2,125499,45.8,89929,58.1,56815,68,59131,67606,1840,53,,10126,11.3,8131,14.3,15,5058,5432,10,,,,,,,,,,,,,
04/28/2022,17,PA,30539725,1530700,11674660,17334365,,0,238555,252310,275591,300370,1276020,22921284,22917173,22205863,20913419,6551287,778926,8845884,13295024,,1450,179045,189335,200386,205691,273727,22979522,10851159,84.8,10848136,89.6,10464787,94.4,9830209,95,2722312,95,8745999,68.3,8744894,72.2,8431184,76.1,7911538,77.8,2256151,94.3,723883,3128640,4892789,,687,723829,3128513,4891866,686,723783,3128327,4578390,684,723295,3126104,4061506,633,91042,1060711,1104094,304,3722234,42.6,,,3721427,44.1,3597885,45.5,2477099,56.1,1442823,64,1630275,2030929,60952,78,,275215,11.1,209109,14.5,248,140893,143032,6,,,,,,,,,,,,,
04/28/2022,17,DE,2353055,99500,911500,1342055,,0,241645,256033,280190,305515,1245620,1809285,1809084,1757271,1647102,546362,62181,696823,1048047,,2234,185803,196844,209247,213856,289224,1782106,808681,83,808505,88,780217,92.9,730055,94.8,211667,95,672434,69.1,672403,73.2,649991,77.4,607207,78.8,181378,95,57132,235682,378904,,716,57128,235671,378888,716,57121,235669,356490,711,57071,235533,313912,691,9999,74992,96024,363,305851,45.5,,,305770,47,294744,48.5,209407,59.9,124178,68.5,131330,169309,5154,58,,30302,14.5,23619,19,42,15162,15849,8,,,,,,,,,,,,,
04/28/2022,17,TX,61683735,2631000,22175780,36876955,,0,212733,228416,255937,285625,1651850,46664569,46657061,44842379,41199418,9717850,1566597,17088221,28004770,,4981,160935,172772,186059,190773,260237,45324784,21180304,73,21174158,78.4,20141650,83.6,18302653,84.7,3670053,95,17795667,61.4,17794224,65.9,17099207,70.9,15650683,72.5,3256844,87.2,1359380,6107504,10327688,,1095,1359095,6106982,10327053,1094,1358913,6106652,9632589,1053,1357288,6102084,8190303,1008,179084,1545509,1531897,354,6760070,38,,,6758104,39.5,6517338,41.6,4005396,55.3,2104479,64.6,2947812,3711649,100373,236,,390890,9.8,277555,13.2,256,213989,200547,15,,,,,,,,,,,,,
04/28/2022,17,VI,150760,2900,40440,107420,,0,141838,151329,168588,184966,736205,144588,144493,142116,135134,41092,2304,43059,99225,,0,136032,145038,158922,165794,200664,142274,69121,65,69052,69.3,67702,75.7,64091,78.6,18670,91.2,56747,53.4,56722,56.9,55673,62.3,52647,64.6,15337,74.9,2093,15736,38912,,6,2090,15729,38897,6,2090,15728,37849,6,2086,15705,34850,6,568,6088,8677,4,17208,30.3,,,17207,30.9,16857,32,12821,40.4,7243,47.2,5773,11290,143,2,,858,6.7,555,7.7,0,294,594,0,,,,,,,,,,,,,
04/28/2022,17,AR,6174280,253700,2595620,3324960,,0,204595,218223,241442,266403,1178560,4232797,4230071,4121616,3863266,1217046,123110,1809338,2296320,,4029,140261,149507,161174,166689,232313,4278090,2011009,66.6,2008797,71,1945570,76.1,1811404,78.2,500676,95,1641408,54.4,1640794,58,1595271,62.4,1486199,64.1,421864,80.5,112925,666180,860956,,1347,112804,666166,860483,1341,112795,666156,815337,983,112367,664975,707916,941,15781,236699,168870,514,649641,39.6,,,649475,40.7,632737,42.6,447929,54.7,272634,64.6,316202,322962,9988,489,,53833,12,42376,15.5,62,28952,26478,34,,,,,,,,,,,,,
04/28/2022,17,NV,5942010,259000,2037900,3645110,,0,192913,205280,226638,248878,1198050,4888618,4888507,4770273,4474431,1215167,187598,1676278,3024214,,528,158713,168885,181946,187409,245007,4862784,2315860,75.2,2315756,80,2249854,85.8,2096597,87.8,504382,95,1871389,60.8,1871374,64.7,1820024,69.4,1700675,71.2,417323,84.1,172551,604659,1094113,,66,172548,604654,1094106,66,172547,604653,1042758,66,172503,604547,923562,63,26169,191713,199404,37,720822,38.5,,,720777,39.6,701211,41.2,463427,54.1,262111,62.8,295237,413303,12275,7,,53644,11.6,40661,15.5,29,25130,29740,3,,,,,,,,,,,,,
04/28/2022,17,NY,46024755,1890900,16252800,27881055,,0,236588,251137,274394,298373,1396320,39184813,39181482,37933839,35592314,8853901,1432748,14172024,23557176,,22865,201427,213796,226157,230740,268614,39222935,17530995,90.1,17528317,95,16857566,95,15742541,95,3481424,95,14949546,76.8,14949007,81.6,14373933,85.7,13392624,86.8,3025790,91.8,1253096,4999475,8690573,,6402,1252983,4999347,8690332,6345,1252882,4998772,8116273,6006,1251890,4996448,7138838,5448,187360,1424609,1411803,2018,6802166,45.5,,,6800398,47.3,6556571,49,3935789,60.2,2050924,67.8,2891766,3793412,116381,607,,504635,12.8,365804,17.8,1185,255432,274227,116,,,,,,,,,,,,,
04/28/2022,17,SC,10497575,453400,4379340,5664835,,0,203887,216166,237503,260000,1120310,7389545,7386196,7217676,6830105,2257416,231129,2865542,4290676,,2198,143522,152097,163297,169165,240914,7397081,3464860,67.3,3462682,71.3,3366476,76.2,3167786,78.5,951896,95,2916467,56.6,2915349,60,2839697,64.2,2671580,66.2,810959,86.5,207451,1039701,1668922,,393,207404,1039624,1667930,391,207401,1039536,1592369,391,206817,1037523,1426856,384,31331,346035,433372,221,1142653,39.2,,,1142518,40.2,1116710,41.8,823261,53.4,507347,62.6,489574,630331,22241,507,,9650,1.2,6968,1.4,74,4888,5980,9,,,,,,,,,,,,,
04/28/2022,17,WV,4073445,166000,1628020,2279425,,0,227294,239738,261481,284343,1109900,2719377,2718648,2670316,2543601,896431,67299,1172772,1477578,,1728,151739,160003,171412,177554,244252,2720504,1163951,64.9,1163520,68.5,1136089,72.9,1074639,75,341378,93,1031147,57.5,1030910,60.7,1009572,64.8,955526,66.7,310083,84.5,60959,422885,546826,,477,60942,422809,546683,476,60940,422788,525378,466,60881,422422,471790,433,9620,158909,141358,196,470869,45.7,,,470774,46.6,460691,48.2,337724,58.7,207641,67,222269,243470,5054,76,,39226,11.6,30210,14.5,40,18881,22173,4,,,,,,,,,,,,,
