system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
17_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-18,-0.153073021555611,1639785600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-19,-1.026964631885148,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-19,-1.4332925429852188,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-19,-1.1362259000296508,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-19,-0.9776766334269855,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-19,-1.4740645628742273,1639872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-20,0.01788113754965094,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-20,-0.5549883942090461,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-20,-0.22265716976016167,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-20,-0.40564652698382586,1639958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
