system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
20_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-21,75.46908699556259,1642723200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-22,41.10816086025278,1642809600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-22,48.32112874071201,1642809600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-22,43.124079195294044,1642809600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-23,71.7414399387324,1642896000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-23,64.17244540787323,1642896000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-23,73.17864483845723,1642896000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-24,78.95309811874667,1642982400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-24,67.94941247329508,1642982400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-24,84.94101915673902,1642982400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-25,83.33797537404743,1643068800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-25,81.05816950027857,1643068800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-25,91.75816982571499,1643068800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-26,81.91829938214882,1643155200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-26,73.06647408380312,1643155200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-26,88.01461878995842,1643155200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-27,73.30611810277676,1643241600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
