system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
9_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-10,85.02970116913875,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-10,85.70092757740845,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-10,82.09939767130369,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-10,84.14334889832917,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-11,84.04450464971664,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-11,83.82213349251889,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-11,82.39056488254536,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-11,82.48403104576836,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-11,82.75108840271722,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-11,83.8778246665283,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-11,82.65976161415209,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-12,73.31176534216318,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-12,72.54417601258548,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-12,74.94997656603503,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-12,73.68504238094233,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-12,73.73226419655269,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-12,75.19242645920698,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-12,74.05255422025415,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-13,77.08234672551929,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-13,75.68108862651815,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-13,78.75969929106297,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
