system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
32_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2022-01-02,78.84878659547827,1641081600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2022-01-02,81.92461882137252,1641081600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-03,88.80191965083938,1641168000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2022-01-03,93.89868895516412,1641168000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2022-01-03,97.78427421634116,1641168000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-04,94.53877368799789,1641254400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2022-01-04,95.52395906840917,1641254400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2022-01-04,97.7619033659216,1641254400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-05,97.7946539633086,1641340800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2022-01-05,98.6972838977363,1641340800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2022-01-05,99.20514587892394,1641340800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-06,97.89826928308631,1641427200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
