"","X","hosp","week","year","Location","temp","inverse_temp","humid_smooth","odds_frequency","incident","time","t","humid_smooth_mult","pop_size_2023","hosp_per_100k","date","mean_indoor"
"144",144,1351,1,2022,"CO",-7.80683131178287,34.9370905295757,50.9217912399741,0.600030708902375,0.0163120042191555,2022.01923076923,1,0,5901339,22.8931095129427,2019-01-06,109.606353346508
"145",145,1989,2,2022,"CO",-2.45860411602946,29.5888633338223,55.8131968762281,1.11332075291546,0.0199517431552398,2022.03846153846,2,0,5901339,33.7042152636885,2019-01-13,117.967665410582
"146",146,1853,3,2022,"CO",-2.22092961146973,29.3511888292626,57.4151640954038,1.74943342931727,0.0221960360747507,2022.05769230769,3,0,5901339,31.3996535362568,2019-01-20,115.64947685871
"147",147,1558,4,2022,"CO",-4.25605990146787,31.3863191192607,56.9933308758686,2.93338949151216,0.0180538687914726,2022.07692307692,4,0,5901339,26.4007880245483,2019-01-27,104.149394810753
"148",148,1174,5,2022,"CO",-7.17117852433934,34.3014377421322,56.745756107161,3.44372294802273,0.0146758783613911,2022.09615384615,5,0,5901339,19.8937902059177,2019-02-03,117.220836924663
"149",149,690,6,2022,"CO",-5.2785342384758,32.4087934562686,55.7229178488113,4.10622466247064,0.0137154183708703,2022.11538461538,6,0,5901339,11.692261705352,2019-02-10,116.900037245545
"150",150,472,7,2022,"CO",-2.4402063760174,29.5704655938102,53.1471252326465,4.47137487354723,0.0116584275760693,2022.13461538462,7,0,5901339,7.99818481873351,2019-02-17,117.807903559586
"151",151,289,8,2022,"CO",-6.64770049270459,33.7779597104974,52.0095810468109,4.89277169201893,0.00999134829118159,2022.15384615385,8,0,5901339,4.89719367079234,2019-02-24,116.031783988878
"152",152,201,9,2022,"CO",-1.13544415808643,28.2657033758793,51.4393289146511,4.0976387149388,0.00643893416957292,2022.17307692308,9,0,5901339,3.40600667068948,2019-03-03,115.45789359724
"153",153,142,10,2022,"CO",-4.78513678181984,31.9153959996127,52.8187711773706,3.49157435726095,0.0054955324545836,2022.19230769231,10,0,5901339,2.40623356834779,2019-03-10,112.885003775163
"154",154,118,11,2022,"CO",-0.369256464222554,27.4995156820154,52.6890660788511,2.57222282786438,0.00485929266787305,2022.21153846154,11,0,5901339,1.99954620468338,2019-03-17,107.634500091642
"155",155,94,12,2022,"CO",-0.609305442564464,27.7395646603573,52.0691985928181,1.96527891679722,0.00428332168908332,2022.23076923077,12,0,5901339,1.59285884101896,2019-03-24,105.732597609262
"156",156,65,13,2022,"CO",6.19731602753782,20.932943190255,47.8796078439724,1.01949010968746,0.00608726256871533,2022.25,13,0,5901339,1.10144494325779,2019-03-31,90.7666824443571
"157",157,71,14,2022,"CO",5.15774993569442,21.9725092820984,42.4458791962156,1.26077868316761,0.00864634280457366,2022.26923076923,14,0,5901339,1.2031167841739,2019-04-07,100.880345659229
"158",158,65,15,2022,"CO",5.28520116281625,21.8450580549766,38.2534219638357,1.81834381050397,0.0112838233266495,2022.28846153846,15,1,5901339,1.10144494325779,2019-04-14,89.2162957072659
"159",159,130,16,2022,"CO",9.4889287502726,17.6413304675202,36.9722199188632,2.74095872288609,0.0113594558794199,2022.30769230769,16,1,5901339,2.20288988651559,2019-04-21,77.1039284048355
"160",160,136,17,2022,"CO",10.5864996924635,16.5437595253293,38.1796757892878,2.3639128597984,0.0103038197489304,2022.32692307692,17,1,5901339,2.30456172743169,2019-04-28,89.493129383509
"161",161,159,18,2022,"CO",8.27090628860929,18.8593529291835,36.6239055243342,2.05591188478867,0.0091935067617705,2022.34615384615,18,1,5901339,2.69430378427675,2019-05-05,98.712286761281
"162",162,218,19,2022,"CO",15.5278823090288,11.602376908764,41.1322436496375,1.33047824369186,0.00838250437739637,2022.36538461538,19,0,5901339,3.69407688661844,2019-05-12,89.6153870418727
"163",163,248,20,2022,"CO",17.1603640397211,9.96989517807174,43.5192439719797,0.934945294125312,0.00858951954237277,2022.38461538462,20,0,5901339,4.20243609119896,2019-05-19,88.0228017471434
"164",164,277,21,2022,"CO",6.83433466875919,20.2959245490336,44.2193000393071,1.12342164545909,0.00822886692890093,2022.40384615385,21,0,5901339,4.69384998896013,2019-05-26,78.911701210101
"165",165,325,22,2022,"CO",13.7999668494355,13.3302923683573,46.0047099331408,1.35257817625866,0.00953455930368796,2022.42307692308,22,0,5901339,5.50722471628896,2019-06-02,75.8981251612807
"166",166,413,23,2022,"CO",17.4815475334961,9.64871168429673,42.1611551477264,1.3729696816256,0.00896841660285345,2022.44230769231,23,0,5901339,6.99841171639182,2019-06-09,75.9935627118648
"167",167,543,24,2022,"CO",22.5282496963596,4.60200952143318,39.884957025876,1.39371777379266,0.00917944215711044,2022.46153846154,24,1,5901339,9.20130160290741,2019-06-16,90.8745589963681
"168",168,425,25,2022,"CO",22.3956081094067,4.73465110838613,37.9915761309987,0.966774920736397,0.00617317527428943,2022.48076923077,25,1,5901339,7.20175539822403,2019-06-23,77.1927189790124
"169",169,431,26,2022,"CO",20.2558949376135,6.87436428017928,38.027832118057,0.669078527208628,0.00581551633168901,2022.5,26,1,5901339,7.30342723914013,2019-06-30,72.4450216980074
"170",170,389,27,2022,"CO",22.067456914117,5.06280230367581,40.9099018267081,0.979546697665833,0.00525479612903669,2022.51923076923,27,0,5901339,6.59172435272741,2019-07-07,81.8110764570023
"171",171,472,28,2022,"CO",23.9025703078673,3.2276889099255,43.2925676911388,1.56674663965067,0.00683313849054708,2022.53846153846,28,0,5901339,7.99818481873351,2019-07-14,80.920823972011
"172",172,384,29,2022,"CO",24.8581276921374,2.27213152565541,45.0425753662482,2.3896697119828,0.00716436275450932,2022.55769230769,29,0,5901339,6.50699781863065,2019-07-21,84.1010133520615
"173",173,401,30,2022,"CO",22.5269511033498,4.60330811444299,45.5300296127941,3.98927959560501,0.0075407180189671,2022.57692307692,30,0,5901339,6.79506803455961,2019-07-28,81.7323769428002
"174",174,342,31,2022,"CO",22.8450446489167,4.28521456887608,47.5723388868951,4.61987245998148,0.00707833708022308,2022.59615384615,31,0,5901339,5.79529493221793,2019-08-04,88.7814431908018
"175",175,330,32,2022,"CO",23.7157828084199,3.41447640937292,50.909382872276,5.43292732960074,0.00611968458909635,2022.61538461538,32,0,5901339,5.59195125038572,2019-08-11,87.3267445901489
"176",176,295,33,2022,"CO",21.5139055038051,5.61635371398773,48.2824899220576,6.03887251946605,0.00506246689663706,2022.63461538462,33,0,5901339,4.99886551170844,2019-08-18,89.8937011546619
"177",177,254,34,2022,"CO",19.3006599366249,7.82959928116793,45.200657701309,6.77084163194375,0.00423994170362578,2022.65384615385,34,0,5901339,4.30410793211507,2019-08-25,87.8095283974021
"178",178,260,35,2022,"CO",21.1824830807471,5.9477761370457,44.3761205201796,7.46762362990244,0.00344836993773785,2022.67307692308,35,0,5901339,4.40577977303117,2019-09-01,89.7032330319836
"179",179,224,36,2022,"CO",23.6738974242823,3.45636179351056,41.720307811504,8.30166914493607,0.00465329422130581,2022.69230769231,36,0,5901339,3.79574872753455,2019-09-08,86.041514816447
"180",180,189,37,2022,"CO",16.4417204160095,10.6885388017833,41.2464168486708,8.12959317049707,0.00839238913970766,2022.71153846154,37,0,5901339,3.20266298885727,2019-09-15,89.4111352596759
"181",181,224,38,2022,"CO",17.5346395283066,9.59561968948626,45.6379651455866,7.96376818563104,0.0129522017517267,2022.73076923077,38,0,5901339,3.79574872753455,2019-09-22,87.4822051256167
"182",182,195,39,2022,"CO",16.3749587026292,10.7553005151636,49.5677287401143,6.82468308972362,0.0166481426220953,2022.75,39,0,5901339,3.30433482977338,2019-09-29,89.67094476732
"183",183,195,40,2022,"CO",13.7859725914221,13.3442866263707,48.569052297053,5.94245906455737,0.0178925494705524,2022.76923076923,40,0,5901339,3.30433482977338,2019-10-06,99.7913702657842
"184",184,183,41,2022,"CO",11.0465857215448,16.083673496248,45.2740760873849,4.3648815988721,0.0186081497775335,2022.78846153846,41,0,5901339,3.10099114794117,2019-10-13,98.4591433844062
"185",185,189,42,2022,"CO",10.5005361820441,16.6297230357487,43.684404445076,3.37151539833902,0.0194310138766812,2022.80769230769,42,0,5901339,3.20266298885727,2019-10-20,108.752536329628
"186",186,207,43,2022,"CO",8.82609459316298,18.3041646246298,39.9111117451748,2.62290526830413,0.0202463655564723,2022.82692307692,43,1,5901339,3.50767851160559,2019-10-27,112.345541052523
"187",187,230,44,2022,"CO",6.56566881917914,20.5645903986137,39.8824889039989,2.09320271140792,0.0201929878399913,2022.84615384615,44,1,5901339,3.89742056845065,2019-11-03,112.986294202636
"188",188,401,45,2022,"CO",5.01921416295904,22.1110450548338,43.2414898888042,1.4724568944841,0.0189031675692584,2022.86538461538,45,0,5901339,6.79506803455961,2019-11-10,117.253734427179
"189",189,519,46,2022,"CO",-2.67684265459648,29.8071018723893,45.1276541474722,1.05921280586318,0.0166344734079277,2022.88461538462,46,0,5901339,8.79461423924299,2019-11-17,124.012868722579
"190",190,472,47,2022,"CO",-3.66942193975506,30.7996811575479,47.2488264428604,0.815913576528442,0.0134779581379751,2022.90384615385,47,0,5901339,7.99818481873351,2019-11-24,119.022058486704
"191",191,525,48,2022,"CO",-1.1160819353344,28.2463411531272,47.9574019525196,0.624031681036036,0.0110117381834868,2022.92307692308,48,0,5901339,8.8962860801591,2019-12-01,125.842260285362
"192",192,561,49,2022,"CO",1.17238569366026,25.9578735241326,48.759906176833,0.547305094648786,0.00950948024959532,2022.94230769231,49,0,5901339,9.50631712565572,2019-12-08,128.216090026584
"193",193,472,50,2022,"CO",-2.44448558358746,29.5747448013803,51.9963757530269,0.47750126638819,0.00803405238483446,2022.96153846154,50,0,5901339,7.99818481873351,2019-12-15,122.963440955157
"194",194,401,51,2022,"CO",-9.71739666195909,36.8476558797519,57.9203731747265,0.505477475614093,0.00468023725914858,2022.98076923077,51,0,5901339,6.79506803455961,2019-12-22,119.529686631349
"195",195,342,52,2022,"CO",-4.3791799695322,31.509439187325,64.653396440669,0.655233433055168,0.00148949246942092,2023,52,0,5901339,5.79529493221793,2019-12-29,133.969241047518
"196",196,325,53,2022,"CO",-7.60957076640169,34.7398299841945,67.7310951925733,0.65374632989503,0.0024807646761749,2023.01923076923,53,0,5901339,5.50722471628896,NA,100
"197",197,342,2,2023,"CO",-4.12835669286598,31.2586159106588,74.2034426580244,0.652261896437791,0.00347203688292888,2023.03846153846,54,0,5901339,5.79529493221793,2019-01-13,117.967665410582
"198",198,195,3,2023,"CO",-4.27140090836976,31.4016601261626,73.782010271171,0.538708200155781,0.0045005605225074,2023.05769230769,55,0,5901339,3.30433482977338,2019-01-20,115.64947685871
"199",199,195,4,2023,"CO",-8.84458425100156,35.9748434687944,71.8510569756734,0.451348654667205,0.0038672579223122,2023.07692307692,56,0,5901339,3.30433482977338,2019-01-27,104.149394810753
"200",200,201,5,2023,"CO",-11.5723915305787,38.7026507483715,68.7919539950165,0.783000088314597,0.00325039226973177,2023.09615384615,57,0,5901339,3.40600667068948,2019-02-03,117.220836924663
"201",201,224,6,2023,"CO",-4.9807098053918,32.1109690231846,63.6494660581175,1.31112012325081,0.00298661032691055,2023.11538461538,58,0,5901339,3.79574872753455,2019-02-10,116.900037245545
"202",202,230,7,2023,"CO",-4.24154773193012,31.3718069497229,58.0577770279347,1.80522145364012,0.00247610471679958,2023.13461538462,59,0,5901339,3.89742056845065,2019-02-17,117.807903559586
"203",203,283,8,2023,"CO",-4.07345365196691,31.2037128697597,54.5033033182207,2.56804441272323,0.00216555372715694,2023.15384615385,60,0,5901339,4.79552182987624,2019-02-24,116.031783988878
"204",204,313,9,2023,"CO",-0.763981545239337,27.8942407630322,52.6110010582253,3.50453951966338,0.0020423048622242,2023.17307692308,61,0,5901339,5.30388103445676,2019-03-03,115.45789359724
"205",205,283,10,2023,"CO",-0.0403526478579153,27.1706118656507,50.4579213742823,5.10757967928066,0.00197525793157564,2023.19230769231,62,0,5901339,4.79552182987624,2019-03-10,112.885003775163
"206",206,218,11,2023,"CO",2.00101141855301,25.1292477992398,49.0375905221475,5.55840736383525,0.00193351599244397,2023.21153846154,63,0,5901339,3.69407688661844,2019-03-17,107.634500091642
"207",207,242,12,2023,"CO",0.286655053299195,26.8436041644936,46.5364121538848,6.08109451875386,0.00181179220512497,2023.23076923077,64,0,5901339,4.10076425028286,2019-03-24,105.732597609262
"208",208,236,13,2023,"CO",-0.325612286481121,27.4558715042739,42.4538367342541,5.11148090856154,0.00178829471300213,2023.25,65,0,5901339,3.99909240936676,2019-03-31,90.7666824443571
"209",209,177,14,2023,"CO",2.67638070626576,24.4538785115271,40.6628227728393,4.37542453035727,0.00170616645928435,2023.26923076923,66,0,5901339,2.99931930702507,2019-04-07,100.880345659229
"210",210,159,15,2023,"CO",11.182605295168,15.9476539226248,41.1691931431929,4.689020064753,0.00160794016408818,2023.28846153846,67,0,5901339,2.69430378427675,2019-04-14,89.2162957072659
"211",211,159,16,2023,"CO",5.51822204889161,21.6120371689012,43.3034646667353,5.04147197271308,0.0010131034103729,2023.30769230769,68,0,5901339,2.69430378427675,2019-04-21,77.1039284048355
"212",212,153,17,2023,"CO",5.05574129874502,22.0745179190478,45.8310296081053,3.89361647514809,0.00177699784178923,2023.32692307692,69,0,5901339,2.59263194336065,2019-04-28,89.493129383509
"213",213,124,18,2023,"CO",11.684611984592,15.4456472332009,54.1798150060555,3.11229658157032,0.00215363552802733,2023.34615384615,70,0,5901339,2.10121804559948,2019-05-05,98.712286761281
"214",214,136,19,2023,"CO",11.8788573552076,15.2514018625852,59.4339509452932,2.43797558570807,0.00444747958750308,2023.36538461538,71,0,5901339,2.30456172743169,2019-05-12,89.6153870418727
"215",215,89,20,2023,"CO",11.4350273618476,15.6952318559452,60.4447715074024,1.95364628987402,0.00407685628854121,2023.38461538462,72,0,5901339,1.50813230692221,2019-05-19,88.0228017471434
"216",216,89,21,2023,"CO",14.2533364647261,12.8769227530667,66.6113086078423,1.38851891311189,0.00370623298958371,2023.40384615385,73,0,5901339,1.50813230692221,2019-05-26,78.911701210101
"217",217,89,22,2023,"CO",15.817141268137,11.3131179496558,66.4156686366103,1.00491440893131,0.00333560969062622,2023.42307692308,74,0,5901339,1.50813230692221,2019-06-02,75.8981251612807
"218",218,59,23,2023,"CO",14.1444454653207,12.9858137524721,64.4527443964247,0.867387841371358,0.00296498639166872,2023.44230769231,75,0,5901339,0.999773102341689,2019-06-09,75.9935627118648
"219",219,65,24,2023,"CO",13.8434601845497,13.2867990332431,62.7449536960702,0.747517355815398,0.00259436309270684,2023.46153846154,76,0,5901339,1.10144494325779,2019-06-16,90.8745589963681
"220",220,41,25,2023,"CO",17.8235662092269,9.30669300856598,60.8024079296245,0.529926423678655,0.00222373979374935,2023.48076923077,77,0,5901339,0.694757579593377,2019-06-23,77.1927189790124
"221",221,83,26,2023,"CO",19.5236410804215,7.60661813737134,59.272232413233,0.360521959471856,0.00185311649479186,2023.5,78,0,5901339,1.4064604660061,2019-06-30,72.4450216980074
"222",222,71,27,2023,"CO",18.1007444734184,9.02951474437442,55.3741725601497,0.243452579106699,0.00148249319583436,2023.51923076923,79,0,5901339,1.2031167841739,2019-07-07,81.8110764570023
"223",223,53,28,2023,"CO",20.8985020379956,6.23175717979723,54.4232206016125,0.153716709461726,0.00111186989687687,2023.53846153846,80,0,5901339,0.898101261425585,2019-07-14,80.920823972011
"224",224,65,29,2023,"CO",21.5109097810034,5.61934943678942,53.8119535548809,0.176467894689002,0.000741246597914989,2023.55769230769,81,0,5901339,1.10144494325779,2019-07-21,84.1010133520615
"225",225,71,30,2023,"CO",23.5225960882004,3.60766312959246,52.7353743445664,0.209788023198686,0.000370623298957495,2023.57692307692,82,0,5901339,1.2031167841739,2019-07-28,81.7323769428002
"226",226,53,31,2023,"CO",21.8622739158635,5.26798530192934,52.0957477477933,0.243557603351722,0,2023.59615384615,83,0,5901339,0.898101261425585,2019-08-04,88.7814431908018
"227",227,100,32,2023,"CO",19.1136795129262,8.01657970486663,49.1467502204419,0.284793543813686,0,2023.61538461538,84,0,5901339,1.69453068193507,2019-08-11,87.3267445901489
"228",228,112,33,2023,"CO",21.1489646761503,5.98129454164254,50.1377902594327,0.294303666581732,0,2023.63461538462,85,0,5901339,1.89787436376727,2019-08-18,89.8937011546619
"229",229,118,34,2023,"CO",24.0712080485282,3.05905116926465,44.7620651714085,0.303955628306625,0,2023.65384615385,86,0,5901339,1.99954620468338,2019-08-25,87.8095283974021
"230",230,171,35,2023,"CO",19.9921964215506,7.13806279624222,44.4864276318522,0.299431669581482,0,2023.67307692308,87,0,5901339,2.89764746610896,2019-09-01,89.7032330319836
"231",231,177,36,2023,"CO",21.3122633475987,5.81799587019415,47.5961872020807,0.294938993274114,0.00236535187494689,2023.69230769231,88,0,5901339,2.99931930702507,2019-09-08,86.041514816447
"232",232,201,37,2023,"CO",15.6321454178548,11.498113799938,44.3991830429578,0.293607592809,0.00380168700389495,2023.71153846154,89,0,5901339,3.40600667068948,2019-09-15,89.4111352596759
"233",233,230,38,2023,"CO",15.9209557426131,11.2093034751797,43.4864828820625,0.292278927309071,0.00524420053614374,2023.73076923077,90,0,5901339,3.89742056845065,2019-09-22,87.4822051256167
"234",234,218,39,2023,"CO",16.7946048609711,10.3356543568217,43.901249797712,0.301389848157367,0.00638460558501443,2023.75,91,0,5901339,3.69407688661844,2019-09-29,89.67094476732
"235",235,295,40,2023,"CO",14.7789008080869,12.3513584097059,40.9221005497727,0.310630150159628,0.0175364973649214,2023.76923076923,92,0,5901339,4.99886551170844,2019-10-06,99.7913702657842
"236",236,301,41,2023,"CO",11.5062925383567,15.6239666794362,40.9028921819985,0.2789671183251,0.017047833990694,2023.78846153846,93,0,5901339,5.10053735262455,2019-10-13,98.4591433844062
"237",237,360,42,2023,"CO",11.3987017061605,15.7315575116323,45.459300072389,0.248797869813624,0.0152714271833821,2023.80769230769,94,0,5901339,6.10031045496624,2019-10-20,108.752536329628
"238",238,366,43,2023,"CO",11.7879451326626,15.3423140851302,45.7975044986282,0.236842321092687,0.0128435931926881,2023.82692307692,95,0,5901339,6.20198229588234,2019-10-27,112.345541052523
"239",239,384,44,2023,"CO",-0.906144987459346,28.0364042052522,44.6610561017507,0.267580832500968,0.0104006482683144,2023.84615384615,96,0,5901339,6.50699781863065,2019-11-03,112.986294202636
